smiles idnumber mw hac
COC1=CC=C(CN2C(SCC(=O)C3=CC=C(NC(C)=O)C=C3)=NC3=CC=CC=C3C2=O)C=C1 Z24864781 473.554 34
COC1=CC=C(CN2C(SCC3=CSC(C)=N3)=NC3=CC=CC=C3C2=O)C=C1 Z24864975 409.536 28
COC1=CC=C(CN2C(SCC(=O)NC3=CC=CC(C)=C3C)=NC3=CC=CC=C3C2=O)C=C1 Z24865329 459.571 33
CC1=CC=C(C2=CSC3=C2C(=O)N(CC2CCCO2)C(SCC(=O)NC2=NOC(C)=C2)=N3)C=C1 Z24869293 496.614 34
CC1=CC(NC(=O)CN2C=NC3=C(C(C4=CC=CC=C4)=C(C)S3)C2=O)=NO1 Z24907612 380.429 27
CC1=CC=C(CN2C=NC3=C(C(C4=CC=CC=C4)=C(C)S3)C2=O)C=C1 Z24907730 346.455 25
CC(=O)NC1=CC=C(C(=O)CN2C=NC3=C(C(C4=CC=CC=C4)=C(C)S3)C2=O)C=C1 Z24907956 417.490 30
CC1=C(C2=CC=CC=C2)C2=C(N=CN(CC3=CC=CC=C3F)C2=O)S1 Z24908225 350.418 25
CC1=C(C2=CC=CC=C2)C2=C(N=CN(CC3=CC=CC=C3)C2=O)S1 Z24908232 332.428 24
CC1=C(C)C(NC(=O)CN2C=NC3=C(C(C4=CC=CC=C4)=C(C)S3)C2=O)=CC=C1 Z24908274 403.507 29
COC1=CC=CC=C1CN1C(=O)C2=CC=CC=C2N2C(SCC(=O)NC3=NOC(C)=C3)=NN=C12 Z24926074 476.518 34
COC1=CC=CC=C1CN1C(=O)C2=CC=CC=C2N2C(SCC3=CC=C(C)C=C3)=NN=C12 Z24926254 442.544 32
COC1=CC=CC=C1CN1C(=O)C2=CC=CC=C2N2C(SCC3=CC=CC(F)=C3)=NN=C12 Z24926328 446.507 32
COC1=CC=CC=C1CN1C(=O)C2=CC=CC=C2N2C(SCCC3=CC=CC=C3)=NN=C12 Z24926680 442.544 32
COC1=CC=CC=C1CN1C(=O)C2=CC=CC=C2N2C(SCC3=CSC(C)=N3)=NN=C12 Z24926808 449.561 31
COC1=CC=CC=C1CN1C(=O)C2=CC=CC=C2N2C(SCC3=CC=CC=C3F)=NN=C12 Z24927096 446.507 32
COC1=CC=CC=C1CN1C(=O)C2=CC=CC=C2N2C(SCC3=CC=CC=C3)=NN=C12 Z24927107 428.517 31
COC1=CC=CC=C1CN1C(=O)C2=CC=CC=C2N2C(SCC(=O)NC3=CC=CC(C)=C3C)=NN=C12 Z24927162 499.596 36
COC1=CC=CC=C1CN1C(=O)C2=CC=CC=C2N2C(SCC3=CC=CC(C)=C3)=NN=C12 Z24927588 442.544 32
O=C(NCC1=CC=CC=C1)C1=CC=CC=C1OCC1=CC(F)=CC=C1 Z24936710 335.378 25
O=C(NCC1=CC=CC=C1)C1=CC=CC=C1OCC1=CC=CC=C1 Z24937169 317.388 24
CC1=CC=CC(NC(=O)COC2=CC=CC=C2C(=O)NCC2=CC=CC=C2)=C1C Z24937211 388.467 29
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=CS3)O2)=NO1 Z24939919 322.371 21
CC1=CC=CC(NC(=O)CSC2=NN=C(C3=CC=CS3)O2)=C1C Z24940456 345.449 23
COC(=O)COC1=CC=C(C)C=C1 Z24948111 180.203 13
CC1=CC(NC(=O)CSC2=NN=C3N(C(C)C)C4=CC=CC=C4N23)=NO1 Z24950305 370.438 26
CC1=CC=C(CSC2=NN=C3N(C(C)C)C4=CC=CC=C4N23)C=C1 Z24950488 336.464 24
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C3N(C(C)C)C4=CC=CC=C4N23)C=C1 Z24950865 407.499 29
CC(C)N1C2=CC=CC=C2N2C(SCCC3=CC=CC=C3)=NN=C12 Z24950937 336.464 24
CC1=NC(CSC2=NN=C3N(C(C)C)C4=CC=CC=C4N23)=CS1 Z24951074 343.481 23
CC(C)N1C2=CC=CC=C2N2C(SCC3=CC=CC=C3F)=NN=C12 Z24951367 340.427 24
CC(C)N1C2=CC=CC=C2N2C(SCC3=CC=CC=C3)=NN=C12 Z24951378 322.437 23
CC1=C(C)C(NC(=O)CSC2=NN=C3N(C(C)C)C4=CC=CC=C4N23)=CC=C1 Z24951433 393.516 28
CC1=CC(CSC2=NN=C3N(C(C)C)C4=CC=CC=C4N23)=CC=C1 Z24951860 336.464 24
COC1=CC=C(Cl)C=C1C1=NN=C(SCC(=O)NC2=NOC(C)=C2)[NH]1 Z24955277 379.829 25
COC1=CC=C(Cl)C=C1C1=NN=C(SCC2=CC=C(C)C=C2)[NH]1 Z24955460 345.855 23
COC1=CC=C(Cl)C=C1C1=NN=C(SCC2=CC=CC(F)=C2)[NH]1 Z24955537 349.818 23
COC1=CC=C(Cl)C=C1C1=NN=C(SCC(=O)C2=CC=C(NC(C)=O)C=C2)[NH]1 Z24955837 416.890 28
COC1=CC=C(Cl)C=C1C1=NN=C(SCCC2=CC=CC=C2)[NH]1 Z24955909 345.855 23
COC1=CC=C(Cl)C=C1C1=NN=C(SCC2=CSC(C)=N2)[NH]1 Z24956046 352.872 22
COC1=CC=C(Cl)C=C1C1=NN=C(SCC2=CC=CC=C2F)[NH]1 Z24956339 349.818 23
COC1=CC=C(Cl)C=C1C1=NN=C(SCC2=CC=CC=C2)[NH]1 Z24956350 331.828 22
COC1=CC=C(Cl)C=C1C1=NN=C(SCC(=O)NC2=CC=CC(C)=C2C)[NH]1 Z24956405 402.907 27
COC1=CC=C(Cl)C=C1C1=NN=C(SCC2=CC=CC(C)=C2)[NH]1 Z24956832 345.855 23
CCOC(=O)C1=C(C)C2=C(N=CN(CC(=O)NC3=NOC(C)=C3)C2=O)S1 Z25040318 376.394 26
CCOC(=O)C1=C(C)C2=C(N=CN(CC(=O)C3=CC=C(NC(C)=O)C=C3)C2=O)S1 Z25040597 413.455 29
CCOC(=O)C1=C(C)C2=C(N=CN(CC(=O)NC3=CC=CC(C)=C3C)C2=O)S1 Z25040823 399.472 28
CC1=CC(NC(=O)CSC2=CC=C3OCCOC3=C2)=NO1 Z25043778 306.343 21
CC1=CC=C(CSC2=CC=C3OCCOC3=C2)C=C1 Z25043954 272.369 19
FC1=CC=CC(CSC2=CC=C3OCCOC3=C2)=C1 Z25044023 276.332 19
CC(=O)NC1=CC=C(C(=O)CSC2=CC=C3OCCOC3=C2)C=C1 Z25044282 343.404 24
CC1=CC=C(C(=O)C(C)SC2=CC=C3OCCOC3=C2)C=C1C Z25044342 328.433 23
CCC1=CC=C(C(=O)C(C)SC2=CC=C3OCCOC3=C2)C=C1 Z25044373 328.433 23
CC1=NC(CSC2=CC=C3OCCOC3=C2)=CS1 Z25044445 279.386 18
FC1=CC=CC=C1CSC1=CC=C2OCCOC2=C1 Z25044706 276.332 19
ClC1=CC=C(CSC2=CC=C3OCCOC3=C2)C=C1 Z25044711 292.787 19
C1=CC=C(CSC2=CC=C3OCCOC3=C2)C=C1 Z25044713 258.342 18
ClC1=CC=CC(CSC2=CC=C3OCCOC3=C2)=C1 Z25044720 292.787 19
CC1=CC=CC(NC(=O)CSC2=CC=C3OCCOC3=C2)=C1C Z25044755 329.421 23
CC1=CC=CC(CSC2=CC=C3OCCOC3=C2)=C1 Z25045170 272.369 19
CC1=CC=C(C)C(SCC(=O)NC2=NOC(C)=C2)=C1 Z25045339 276.361 19
CC(=O)NC1=CC=C(C(=O)CSC2=CC(C)=CC=C2C)C=C1 Z25045843 313.422 22
CC1=CC=C(C)C(SCC2=CSC(C)=N2)=C1 Z25046006 249.404 16
CC1=CC=C(SCC(=O)NC2=NOC(C)=C2)C(C)=C1 Z25046900 276.361 19
CC(=O)NC1=CC=C(C(=O)CSC2=CC=C(C)C=C2C)C=C1 Z25047404 313.422 22
CC1=CC=C(SCC2=CSC(C)=N2)C(C)=C1 Z25047567 249.404 16
CC1=CC=C(SCC(=O)NC2=CC=CC(C)=C2C)C(C)=C1 Z25047877 299.439 21
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=CO3)N2C(C)C2CC3CCC2C3)=NO1 Z25048461 427.530 30
CC1=CC(NC(=O)COC2=C(Cl)C=CC=C2Cl)=NO1 Z25062725 301.129 19
CC(=O)NC1=CC=C(C(=O)COC2=C(Cl)C=CC=C2Cl)C=C1 Z25063004 338.190 22
CC1=CC=CC(NC(=O)COC2=C(Cl)C=CC=C2Cl)=C1C Z25063230 324.207 21
CC(=O)NC1=CC=C(SCC(=O)NC2=NOC(C)=C2)C=C1 Z25065274 305.359 21
CC(=O)NC1=CC=C(SCC2=CC=C(C)C=C2)C=C1 Z25065450 271.385 19
CC(=O)NC1=CC=C(SCC2=CC=CC(F)=C2)C=C1 Z25065519 275.348 19
CC(=O)NC1=CC=C(SCC(=O)C2=CC=C(NC(C)=O)C=C2)C=C1 Z25065778 342.420 24
CC(=O)NC1=CC=C(SC(C)C(=O)C2=CC=C(C)C(C)=C2)C=C1 Z25065838 327.449 23
CCC1=CC=C(C(=O)C(C)SC2=CC=C(NC(C)=O)C=C2)C=C1 Z25065869 327.449 23
CC(=O)NC1=CC=C(SCC2=CSC(C)=N2)C=C1 Z25065941 278.402 18
CC(=O)NC1=CC=C(SCC2=CC=CC=C2F)C=C1 Z25066202 275.348 19
CC(=O)NC1=CC=C(SCC2=CC=C(Cl)C=C2)C=C1 Z25066207 291.803 19
CC(=O)NC1=CC=C(SCC2=CC=CC=C2)C=C1 Z25066209 257.358 18
CC(=O)NC1=CC=C(SCC2=CC=CC(Cl)=C2)C=C1 Z25066216 291.803 19
CC(=O)NC1=CC=C(SCC(=O)NC2=CC=CC(C)=C2C)C=C1 Z25066251 328.437 23
CCOC(=O)C1=CC=C(OCC(=O)C2=CC=C(NC(C)=O)C=C2)C=C1 Z25073256 341.363 25
CCOC(=O)C1=CC=C(OCC(=O)NC2=CC=CC(C)=C2C)C=C1 Z25073482 327.380 24
COC(=O)C1=CC=CC(OCC(=O)NC2=NOC(C)=C2)=C1 Z25073891 290.275 21
CC1=CC(NC(=O)CSC2=NC(N)=CC(N)=N2)=NO1 Z25074805 280.313 19
CC(=O)NC1=CC=C(C(=O)CSC2=NC(N)=CC(N)=N2)C=C1 Z25075084 317.374 22
CC1=CC=C(C(=O)C(C)SC2=NC(N)=CC(N)=N2)C=C1C Z25075121 302.403 21
CCC1=CC=C(C(=O)C(C)SC2=NC(N)=CC(N)=N2)C=C1 Z25075139 302.403 21
CC1=CC=CC(NC(=O)CSC2=NC(N)=CC(N)=N2)=C1C Z25075310 303.391 21
CC(=O)NC1=CC=C(C(=O)COC2=CC=C(Cl)C=C2Br)C=C1 Z25077988 382.641 22
CC1=CC(NC(=O)COC2=CC=C(F)C=C2Br)=NO1 Z25080349 329.125 19
CC(=O)NC1=CC=C(C(=O)COC2=CC=C(F)C=C2Br)C=C1 Z25080732 366.186 22
COC(=O)C1=CC=C(OCC(=O)C2=CC=C(NC(C)=O)C=C2)C(OC)=C1 Z25083350 357.362 26
CC1=CC(NC(=O)CSC2=NN=NN2C2=CC=C(O)C=C2)=NO1 Z25096219 332.345 23
CC1=CC=C(CSC2=NN=NN2C2=CC=C(O)C=C2)C=C1 Z25096402 298.371 21
OC1=CC=C(N2N=NN=C2SCC2=CC=CC(F)=C2)C=C1 Z25096479 302.334 21
CC(=O)NC1=CC=C(C(=O)CSC2=NN=NN2C2=CC=C(O)C=C2)C=C1 Z25096779 369.406 26
CC1=CC=C(C(=O)C(C)SC2=NN=NN2C2=CC=C(O)C=C2)C=C1C Z25096844 354.435 25
OC1=CC=C(N2N=NN=C2SCCC2=CC=CC=C2)C=C1 Z25096851 298.371 21
CCC1=CC=C(C(=O)C(C)SC2=NN=NN2C2=CC=C(O)C=C2)C=C1 Z25096886 354.435 25
CC1=NC(CSC2=NN=NN2C2=CC=C(O)C=C2)=CS1 Z25096988 305.388 20
OC1=CC=C(N2N=NN=C2SCC2=CC=CC=C2F)C=C1 Z25097281 302.334 21
OC1=CC=C(N2N=NN=C2SCC2=CC=C(Cl)C=C2)C=C1 Z25097290 318.789 21
OC1=CC=C(N2N=NN=C2SCC2=CC=CC=C2)C=C1 Z25097292 284.344 20
OC1=CC=C(N2N=NN=C2SCC2=CC=CC(Cl)=C2)C=C1 Z25097306 318.789 21
CC1=CC=CC(NC(=O)CSC2=NN=NN2C2=CC=C(O)C=C2)=C1C Z25097347 355.423 25
CC1=CC=CC(CSC2=NN=NN2C2=CC=C(O)C=C2)=C1 Z25097774 298.371 21
CC1=CC(NC(=O)CSC2=NN=C(C)S2)=NO1 Z25102896 270.339 17
CC1=CC=C(CSC2=NN=C(C)S2)C=C1 Z25103079 236.365 15
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(C)S2)C=C1 Z25103456 307.400 20
CC1=NN=C(SC(C)C(=O)C2=CC=C(C)C(C)=C2)S1 Z25103521 292.429 19
CC1=NN=C(SCCC2=CC=CC=C2)S1 Z25103528 236.365 15
CCC1=CC=C(C(=O)C(C)SC2=NN=C(C)S2)C=C1 Z25103563 292.429 19
CC1=NC(CSC2=NN=C(C)S2)=CS1 Z25103665 243.382 14
CC1=NN=C(SCC2=CC=C(Cl)C=C2)S1 Z25103967 256.783 15
CC1=NN=C(SCC2=CC=CC=C2)S1 Z25103969 222.338 14
CC1=NN=C(SCC2=CC=CC(Cl)=C2)S1 Z25103983 256.783 15
CC1=NN=C(SCC(=O)NC2=CC=CC(C)=C2C)S1 Z25104024 293.417 19
CC1=CC=C(CSC2=NN=CS2)C=C1 Z25106634 222.338 14
CC(=O)NC1=CC=C(C(=O)CSC2=NN=CS2)C=C1 Z25107011 293.373 19
CC1=CC=C(C(=O)C(C)SC2=NN=CS2)C=C1C Z25107076 278.402 18
CCC1=CC=C(C(=O)C(C)SC2=NN=CS2)C=C1 Z25107118 278.402 18
CC1=NC(CSC2=NN=CS2)=CS1 Z25107220 229.355 13
C1=CC=C(CSC2=NN=CS2)C=C1 Z25107524 208.311 13
ClC1=CC=CC(CSC2=NN=CS2)=C1 Z25107538 242.756 14
CC1=CC=CC(NC(=O)CSC2=NN=CS2)=C1C Z25107579 279.390 18
CC(=O)NC1=CC=C(C(=O)COC2=CC=C(Br)C=C2F)C=C1 Z25117558 366.186 22
COC1=CC(C(C)=O)=CC=C1OCC(=O)NC1=CC=CC(C)=C1C Z25118841 327.380 24
CC1=CC(NC(=O)COC2=CC=CC=C2C(=O)N2CCCCC2)=NO1 Z25138876 343.383 25
CC(=O)NC1=CC=C(C(=O)COC2=CC=CC=C2C(=O)N2CCCCC2)C=C1 Z25139155 380.444 28
CC1=CC=CC(NC(=O)COC2=CC=CC=C2C(=O)N2CCCCC2)=C1C Z25139381 366.461 27
CCC1=C(C)C2=C(N=C(SCC(=O)NC3=NOC(C)=C3)N(C3=CC=CC(OC)=C3)C2=O)S1 Z25142339 470.576 32
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=CC=C3Br)O2)=NO1 Z25144023 395.238 23
FC1=CC=CC(CSC2=NN=C(C3=CC=CC=C3Br)O2)=C1 Z25144277 365.227 21
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(C3=CC=CC=C3Br)O2)C=C1 Z25144563 432.299 26
BrC1=CC=CC=C1C1=NN=C(SCCC2=CC=CC=C2)O1 Z25144629 361.264 21
CC1=NC(CSC2=NN=C(C3=CC=CC=C3Br)O2)=CS1 Z25144757 368.281 20
FC1=CC=CC=C1CSC1=NN=C(C2=CC=CC=C2Br)O1 Z25145045 365.227 21
BrC1=CC=CC=C1C1=NN=C(SCC2=CC=CC=C2)O1 Z25145056 347.237 20
CC1=CC=CC(NC(=O)CSC2=NN=C(C3=CC=CC=C3Br)O2)=C1C Z25145111 418.316 25
CC1=CC(NC(=O)CSC2=NN=C(CC(C)C3=CC=CC=C3)O2)=NO1 Z25168901 358.423 25
CC(CC1=NN=C(SCC2=CC=CC(F)=C2)O1)C1=CC=CC=C1 Z25169161 328.412 23
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(CC(C)C3=CC=CC=C3)O2)C=C1 Z25169461 395.484 28
CC(CC1=NN=C(SCCC2=CC=CC=C2)O1)C1=CC=CC=C1 Z25169533 324.449 23
CC1=NC(CSC2=NN=C(CC(C)C3=CC=CC=C3)O2)=CS1 Z25169670 331.466 22
CC(CC1=NN=C(SCC2=CC=CC=C2)O1)C1=CC=CC=C1 Z25169974 310.422 22
CC1=C(C)C(NC(=O)CSC2=NN=C(CC(C)C3=CC=CC=C3)O2)=CC=C1 Z25170029 381.501 27
CC(=O)NC1=CC=C(C(=O)COC2=CC=C(N3C=NN=N3)C=C2)C=C1 Z25181653 337.339 25
CC1=CC=CC(NC(=O)COC2=CC=C(N3C=NN=N3)C=C2)=C1C Z25181879 323.356 24
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C(C)C2=CC=CC=C2)=NO1 Z25188729 420.494 30
CC(=O)NC1=CC=C(C(=O)CSC2=NC3=CC=CC=C3C(=O)N2C(C)C2=CC=CC=C2)C=C1 Z25189269 457.555 33
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=CC=C3Br)[NH]2)=NO1 Z25190415 394.254 23
CC1=CC=C(CSC2=NN=C(C3=CC=CC=C3Br)[NH]2)C=C1 Z25190598 360.280 21
FC1=CC=CC(CSC2=NN=C(C3=CC=CC=C3Br)[NH]2)=C1 Z25190675 364.243 21
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(C3=CC=CC=C3Br)[NH]2)C=C1 Z25190975 431.315 26
BrC1=CC=CC=C1C1=NN=C(SCCC2=CC=CC=C2)[NH]1 Z25191047 360.280 21
CC1=NC(CSC2=NN=C(C3=CC=CC=C3Br)[NH]2)=CS1 Z25191184 367.297 20
BrC1=CC=CC=C1C1=NN=C(SCC2=CC=CC=C2)[NH]1 Z25191488 346.253 20
CC1=CC=CC(NC(=O)CSC2=NN=C(C3=CC=CC=C3Br)[NH]2)=C1C Z25191543 417.332 25
CC1=CC=CC(CSC2=NN=C(C3=CC=CC=C3Br)[NH]2)=C1 Z25191970 360.280 21
CC1=CC(NC(=O)CSC2=CC(Cl)=CC=C2Cl)=NO1 Z25211501 317.197 19
CC(=O)NC1=CC=C(C(=O)CSC2=CC(Cl)=CC=C2Cl)C=C1 Z25212005 354.258 22
CC1=CC(NC(=O)CSC2=NC3=CC(S(=O)(=O)N(C)C)=CC=C3O2)=NO1 Z25214623 396.450 26
CC1=CC=C(CSC2=NC3=CC(S(=O)(=O)N(C)C)=CC=C3O2)C=C1 Z25214803 362.476 24
CN(C)S(=O)(=O)C1=CC=C2OC(SCC3=CC=CC(F)=C3)=NC2=C1 Z25214877 366.439 24
CC(=O)NC1=CC=C(C(=O)CSC2=NC3=CC(S(=O)(=O)N(C)C)=CC=C3O2)C=C1 Z25215163 433.511 29
CC1=CC=C(C(=O)C(C)SC2=NC3=CC(S(=O)(=O)N(C)C)=CC=C3O2)C=C1C Z25215224 418.540 28
CN(C)S(=O)(=O)C1=CC=C2OC(SCCC3=CC=CC=C3)=NC2=C1 Z25215229 362.476 24
CCC1=CC=C(C(=O)C(C)SC2=NC3=CC(S(=O)(=O)N(C)C)=CC=C3O2)C=C1 Z25215264 418.540 28
CC1=NC(CSC2=NC3=CC(S(=O)(=O)N(C)C)=CC=C3O2)=CS1 Z25215357 369.493 23
CN(C)S(=O)(=O)C1=CC=C2OC(SCC3=CC=CC=C3F)=NC2=C1 Z25215645 366.439 24
CN(C)S(=O)(=O)C1=CC=C2OC(SCC3=CC=C(Cl)C=C3)=NC2=C1 Z25215654 382.894 24
CN(C)S(=O)(=O)C1=CC=C2OC(SCC3=CC=CC=C3)=NC2=C1 Z25215656 348.449 23
CN(C)S(=O)(=O)C1=CC=C2OC(SCC3=CC=CC(Cl)=C3)=NC2=C1 Z25215670 382.894 24
CC1=C(C)C(NC(=O)CSC2=NC3=CC(S(=O)(=O)N(C)C)=CC=C3O2)=CC=C1 Z25215711 419.528 28
CC1=CC(NC(=O)CSC2=NN=C3C(Cl)=CC(C(F)(F)F)=CN23)=NO1 Z25216307 391.762 25
FC1=CC=CC(CSC2=NN=C3C(Cl)=CC(C(F)(F)F)=CN23)=C1 Z25216561 361.751 23
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C3C(Cl)=CC(C(F)(F)F)=CN23)C=C1 Z25216847 428.823 28
FC(F)(F)C1=CN2C(SCCC3=CC=CC=C3)=NN=C2C(Cl)=C1 Z25216913 357.788 23
CC1=NC(CSC2=NN=C3C(Cl)=CC(C(F)(F)F)=CN23)=CS1 Z25217041 364.805 22
FC(F)(F)C1=CN2C(SCC3=CC=CC=C3)=NN=C2C(Cl)=C1 Z25217340 343.761 22
CC1=CC=CC(NC(=O)CSC2=NN=C3C(Cl)=CC(C(F)(F)F)=CN23)=C1C Z25217395 414.840 27
CC1=CC(NC(=O)CSC2=NN=C(C3=CC=C(Cl)C=C3)[NH]2)=NO1 Z25219554 349.803 23
CC1=CC=C(CSC2=NN=C(C3=CC=C(Cl)C=C3)[NH]2)C=C1 Z25219737 315.829 21
FC1=CC=CC(CSC2=NN=C(C3=CC=C(Cl)C=C3)[NH]2)=C1 Z25219814 319.792 21
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(C3=CC=C(Cl)C=C3)[NH]2)C=C1 Z25220114 386.864 26
ClC1=CC=C(C2=NN=C(SCCC3=CC=CC=C3)[NH]2)C=C1 Z25220186 315.829 21
CC1=NC(CSC2=NN=C(C3=CC=C(Cl)C=C3)[NH]2)=CS1 Z25220323 322.846 20
FC1=CC=CC=C1CSC1=NN=C(C2=CC=C(Cl)C=C2)[NH]1 Z25220616 319.792 21
ClC1=CC=C(C2=NN=C(SCC3=CC=CC=C3)[NH]2)C=C1 Z25220627 301.802 20
CC1=CC=CC(NC(=O)CSC2=NN=C(C3=CC=C(Cl)C=C3)[NH]2)=C1C Z25220682 372.881 25
CC1=CC=CC(CSC2=NN=C(C3=CC=C(Cl)C=C3)[NH]2)=C1 Z25221109 315.829 21
CC1=CC=C(N2C=CN=C2SCC(=O)NC2=NOC(C)=C2)C(C)=C1 Z25230900 342.424 24
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C2=C(C)C=CC=C2C)=NO1 Z25248534 420.494 30
COC1=CC=CC=C1N1C=NN=C1SCC(=O)NC1=NOC(C)=C1 Z25250220 345.384 24
COC1=CC=CC=C1N1C=NN=C1SCC1=CC=C(C)C=C1 Z25250403 311.410 22
COC1=CC=CC=C1N1C=NN=C1SCC1=CC=CC(F)=C1 Z25250480 315.373 22
COC1=CC=CC=C1N1C=NN=C1SCC(=O)C1=CC=C(NC(C)=O)C=C1 Z25250780 382.445 27
COC1=CC=CC=C1N1C=NN=C1SC(C)C(=O)C1=CC=C(C)C(C)=C1 Z25250845 367.474 26
COC1=CC=CC=C1N1C=NN=C1SCCC1=CC=CC=C1 Z25250852 311.410 22
CCC1=CC=C(C(=O)C(C)SC2=NN=CN2C2=CC=CC=C2OC)C=C1 Z25250887 367.474 26
COC1=CC=CC=C1N1C=NN=C1SCC1=CSC(C)=N1 Z25250989 318.427 21
COC1=CC=CC=C1N1C=NN=C1SCC1=CC=C(Cl)C=C1 Z25251291 331.828 22
COC1=CC=CC=C1N1C=NN=C1SCC1=CC=CC=C1 Z25251293 297.383 21
COC1=CC=CC=C1N1C=NN=C1SCC1=CC=CC(Cl)=C1 Z25251307 331.828 22
COC1=CC=CC=C1N1C=NN=C1SCC(=O)NC1=CC=CC(C)=C1C Z25251348 368.462 26
CC1=CC=C(C)C(OCC2=NN=C(SCC(=O)NC3=NOC(C)=C3)O2)=C1 Z25251947 374.422 26
CC1=CC=C(CSC2=NN=C(COC3=CC(C)=CC=C3C)O2)C=C1 Z25252130 340.448 24
CC1=CC=C(C)C(OCC2=NN=C(SCC3=CC=CC(F)=C3)O2)=C1 Z25252207 344.411 24
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C(COC3=CC(C)=CC=C3C)O2)C=C1 Z25252507 411.483 29
CC1=CC=C(C)C(OCC2=NN=C(SCC3=CSC(C)=N3)O2)=C1 Z25252716 347.465 23
CC1=CC=C(C)C(OCC2=NN=C(SCC3=CC=CC=C3)O2)=C1 Z25253020 326.421 23
CC1=CC=C(C)C(OCC2=NN=C(SCC(=O)NC3=CC=CC(C)=C3C)O2)=C1 Z25253075 397.500 28
COC1=CC=C(N2C=NN=C2SCC(=O)NC2=NOC(C)=C2)C=C1 Z25295214 345.384 24
COC1=CC=C(N2C=NN=C2SCC2=CC=C(C)C=C2)C=C1 Z25295397 311.410 22
COC1=CC=C(N2C=NN=C2SCC2=CC=CC(F)=C2)C=C1 Z25295474 315.373 22
COC1=CC=C(N2C=NN=C2SCC(=O)C2=CC=C(NC(C)=O)C=C2)C=C1 Z25295774 382.445 27
COC1=CC=C(N2C=NN=C2SC(C)C(=O)C2=CC=C(C)C(C)=C2)C=C1 Z25295839 367.474 26
CCC1=CC=C(C(=O)C(C)SC2=NN=CN2C2=CC=C(OC)C=C2)C=C1 Z25295881 367.474 26
COC1=CC=C(N2C=NN=C2SCC2=CSC(C)=N2)C=C1 Z25295983 318.427 21
COC1=CC=C(N2C=NN=C2SCC2=CC=CC=C2F)C=C1 Z25296276 315.373 22
COC1=CC=C(N2C=NN=C2SCC2=CC=CC=C2)C=C1 Z25296287 297.383 21
COC1=CC=C(N2C=NN=C2SCC2=CC=CC(Cl)=C2)C=C1 Z25296301 331.828 22
COC1=CC=C(N2C=NN=C2SCC2=CC=CC(C)=C2)C=C1 Z25296769 311.410 22
CCCCN1C(SCC(=O)NC2=NOC(C)=C2)=NC2=CC(S(=O)(=O)N3CCOCC3)=CC=C21 Z25298500 493.611 33
CCCCN1C(SCC2=CSC(C)=N2)=NC2=CC(S(=O)(=O)N3CCOCC3)=CC=C21 Z25299234 466.654 30
COC(=O)CSCC1=CSC(C)=N1 Z25355702 217.315 13
COC(=O)CSCC1=CC=CC(Cl)=C1 Z25356020 230.716 14
COC(=O)CSCC(=O)NC1=CC=CC(C)=C1C Z25356061 267.350 18
CCN(CC)S(=O)(=O)C1=CC=C2C(=C1)N=C(SCC(=O)NC1=NOC(C)=C1)N2CC Z25365346 451.574 30
CCN(CC)S(=O)(=O)C1=CC=C2C(=C1)N=C(SCC(=O)C1=CC=C(NC(C)=O)C=C1)N2CC Z25365886 488.635 33
CCN(CC)S(=O)(=O)C1=CC=C2C(=C1)N=C(SCC1=CSC(C)=N1)N2CC Z25366080 424.617 27
CCN(CC)S(=O)(=O)C1=CC=C2C(=C1)N=C(SCC(=O)NC1=CC=CC(C)=C1C)N2CC Z25366434 474.652 32
CC1=CC(N2C(SCC(=O)NC3=NOC(C)=C3)=NC3=CC(Cl)=CC=C3C2=O)=CC=C1 Z25371432 440.912 30
CC1=CC(NC(=O)COC2=CC=C(C3=NN=CO3)C=C2)=NO1 Z25382748 300.274 22
CC(=O)NC1=CC=C(C(=O)COC2=CC=C(C3=NN=CO3)C=C2)C=C1 Z25383027 337.335 25
CC1=CC=CC(NC(=O)COC2=CC=C(C3=NN=CO3)C=C2)=C1C Z25383253 323.352 24
CC1=CC(NC(=O)CSC2=NN=C3N(C4=C(C)C=CC=C4C)C(=O)C4=CC=CC=C4N23)=NO1 Z25389622 460.519 33
CC(=O)NC1=CC=C(C(=O)CSC2=NN=C3N(C4=C(C)C=CC=C4C)C(=O)C4=CC=CC=C4N23)C=C1 Z25390162 497.580 36
CC1=NC(CSC2=NN=C3N(C4=C(C)C=CC=C4C)C(=O)C4=CC=CC=C4N23)=CS1 Z25390356 433.562 30
CC1=CC=CC(NC(=O)CSC2=NN=C3N(C4=C(C)C=CC=C4C)C(=O)C4=CC=CC=C4N23)=C1C Z25390710 483.597 35
